(QUERY): 'ISLAM' '11'
Negative Neutral Positive
0.5975451469421387 0.3883504569530487 0.01410441193729639 
0.0057128979824483395 0.09469454735517502 0.8995925784111023 
0.38374456763267517 0.5759934782981873 0.04026195406913757 
0.08619316667318344 0.6944933533668518 0.21931353211402893 
0.45628446340560913 0.4471994936466217 0.09651609510183334 
0.0025166538543999195 0.10026633739471436 0.8972170352935791 
0.24015529453754425 0.7295410633087158 0.030303653329610825 
0.06093956530094147 0.737069308757782 0.20199112594127655 
0.14327417314052582 0.7854790687561035 0.07124672085046768 
0.07885852456092834 0.8815823793411255 0.03955911099910736 
0.6732404232025146 0.30709144473075867 0.01966814696788788 
0.12469527125358582 0.8237407803535461 0.051563892513513565 
0.04732613265514374 0.7503253817558289 0.20234844088554382 
0.014478863216936588 0.2913239598274231 0.6941971778869629 
0.7645430564880371 0.21276356279850006 0.022693421691656113 
0.11285819858312607 0.8258735537528992 0.061268240213394165 
0.3659389317035675 0.5800126791000366 0.05404835566878319 
0.04108022153377533 0.3475320637226105 0.6113877296447754 
0.016910556703805923 0.7749164700508118 0.20817291736602783 
0.19839398562908173 0.7667180895805359 0.03488796576857567 
0.015080813318490982 0.6147407293319702 0.3701785206794739 
0.5968188643455505 0.3875472843647003 0.01563383638858795 
0.09783155471086502 0.3936898410320282 0.508478581905365 
0.02216223254799843 0.5084190368652344 0.4694187343120575 
0.7861917018890381 0.20017172396183014 0.013636548072099686 
0.5480455160140991 0.43113425374031067 0.02082020230591297 
0.15000124275684357 0.8221957087516785 0.027803093194961548 
0.2847926616668701 0.6745653748512268 0.04064195230603218 
0.06751102954149246 0.8635201454162598 0.06896881759166718 
0.18450862169265747 0.5933248400688171 0.22216661274433136 
0.08619316667318344 0.6944933533668518 0.21931353211402893 
0.24698753654956818 0.7064633965492249 0.046549033373594284 
0.3573572337627411 0.5911394953727722 0.0515032634139061 
0.8674202561378479 0.12653924524784088 0.006040526553988457 
0.062172356992959976 0.7644982933998108 0.1733294278383255 
0.14327417314052582 0.7854790687561035 0.07124672085046768 
0.39357829093933105 0.5747543573379517 0.031667355448007584 
0.7963019609451294 0.19515205919742584 0.008545949123799801 
0.1467088758945465 0.8119584918022156 0.04133264720439911 
0.024763157591223717 0.44132986664772034 0.5339069962501526 
0.14965681731700897 0.8048747181892395 0.045468442142009735 
0.0024743431713432074 0.0809304341673851 0.9165952205657959 
0.5963913798332214 0.3882089853286743 0.015399591997265816 
