(QUERY): 'ISLAM' '07'
Negative Neutral Positive
0.08083036541938782 0.6879686117172241 0.23120099306106567 
0.7899031639099121 0.20094449818134308 0.009152337908744812 
0.8406014442443848 0.14964057505130768 0.00975802168250084 
0.6707057952880859 0.31925976276397705 0.010034446604549885 
0.29521024227142334 0.6576935052871704 0.047096338123083115 
0.21010807156562805 0.7429300546646118 0.0469619445502758 
0.8005382418632507 0.19189982116222382 0.007562026381492615 
0.14543667435646057 0.6542927622795105 0.20027056336402893 
0.39803367853164673 0.5299129486083984 0.07205335795879364 
0.1100504919886589 0.6439247727394104 0.2460247427225113 
0.49694785475730896 0.45755812525749207 0.04549398273229599 
0.423157274723053 0.529718279838562 0.047124408185482025 
0.09583748131990433 0.8344050645828247 0.06975745409727097 
0.6761303544044495 0.3059788644313812 0.017890803515911102 
0.6437593698501587 0.342058002948761 0.014182615093886852 
0.7073513865470886 0.27053001523017883 0.02211868017911911 
0.6170780062675476 0.35162949562072754 0.031292542815208435 
0.06203729286789894 0.8839243054389954 0.054038386791944504 
0.8723391890525818 0.12229195982217789 0.005368812941014767 
0.7935795187950134 0.1945958137512207 0.011824549175798893 
0.03885698318481445 0.3241172730922699 0.637025773525238 
0.003488115966320038 0.1455947458744049 0.8509171009063721 
0.8012455105781555 0.18785853683948517 0.01089601218700409 
0.22241224348545074 0.648425817489624 0.12916193902492523 
0.5297197103500366 0.4289528429508209 0.04132746160030365 
0.5194405913352966 0.4686121940612793 0.011947245337069035 
0.704334020614624 0.28246283531188965 0.013203232549130917 
0.0873413160443306 0.5719250440597534 0.3407335877418518 
0.5052222013473511 0.4158768653869629 0.07890091091394424 
0.19246524572372437 0.7478999495506287 0.059634774923324585 
0.07954192906618118 0.8868588209152222 0.03359924256801605 
0.18152114748954773 0.774385392665863 0.04409344866871834 
0.019010867923498154 0.7916829586029053 0.18930606544017792 
0.5053113698959351 0.4802330732345581 0.014455555938184261 
0.15002454817295074 0.8232517838478088 0.026723725721240044 
0.08083036541938782 0.6879686117172241 0.23120099306106567 
0.6984273195266724 0.2850642800331116 0.01650846377015114 
0.8501237630844116 0.14205828309059143 0.007817957550287247 
0.7975744605064392 0.19328831136226654 0.009137174114584923 
0.7414416074752808 0.24733512103557587 0.011223232373595238 
0.9223474264144897 0.07243287563323975 0.005219705868512392 
0.2558812201023102 0.5751758813858032 0.1689428985118866 
0.4187147617340088 0.5681993365287781 0.013085835613310337 
0.0012227126862853765 0.022503124549984932 0.9762741327285767 
0.8044404983520508 0.18794016540050507 0.007619375828653574 
0.9472184181213379 0.050744108855724335 0.002037510508671403 
0.7701242566108704 0.21889357268810272 0.010982184670865536 
0.0325445756316185 0.8006029725074768 0.1668524295091629 
0.8406254649162292 0.15262152254581451 0.006753107532858849 
0.5864395499229431 0.40105077624320984 0.012509630061686039 
0.4367224872112274 0.5390868186950684 0.024190638214349747 
0.019010867923498154 0.7916829586029053 0.18930606544017792 
0.08650770038366318 0.747651219367981 0.16584108769893646 
0.3019156754016876 0.6367606520652771 0.06132369488477707 
0.03261600062251091 0.7919464707374573 0.17543746531009674 
0.05475291609764099 0.8673292398452759 0.07791776955127716 
0.08083036541938782 0.6879686117172241 0.23120099306106567 
0.07367535680532455 0.8851357102394104 0.041188959032297134 
0.12038033455610275 0.6176252365112305 0.26199445128440857 
0.0325445756316185 0.8006029725074768 0.1668524295091629 
0.6776716709136963 0.29841795563697815 0.023910457268357277 
0.6097854971885681 0.37192052602767944 0.0182939562946558 
0.5611108541488647 0.41122978925704956 0.027659427374601364 
0.7488908767700195 0.23916314542293549 0.01194599736481905 
0.028703060001134872 0.7959229946136475 0.17537395656108856 
0.8105489015579224 0.1601891964673996 0.029261896386742592 
0.0034304664004594088 0.14840388298034668 0.8481656908988953 
0.5552389025688171 0.4227985739707947 0.02196253091096878 
0.6721138954162598 0.30917906761169434 0.018707003444433212 
0.11753197014331818 0.6766960024833679 0.20577196776866913 
0.03839484602212906 0.7188628911972046 0.24274227023124695 
0.9716610312461853 0.024964362382888794 0.003374646417796612 
0.9366933703422546 0.059182051569223404 0.004124590195715427 
0.6833787560462952 0.2988271117210388 0.017794113606214523 
0.9425921440124512 0.05379517748951912 0.0036126598715782166 
0.0026771652046591043 0.11114227026700974 0.8861805200576782 
0.8761675953865051 0.11977897584438324 0.004053537268191576 
0.2871284484863281 0.6685442328453064 0.0443272739648819 
0.11429323256015778 0.8604791164398193 0.025227604433894157 
0.31719058752059937 0.6197418570518494 0.06306759268045425 
0.11817576736211777 0.8416181206703186 0.04020611569285393 
0.820513129234314 0.16951698064804077 0.009969871491193771 
0.027180088683962822 0.5516251921653748 0.42119476199150085 
0.5971201062202454 0.3703201115131378 0.032559748739004135 
0.17713332176208496 0.6813250780105591 0.14154158532619476 
0.18016798794269562 0.7574929594993591 0.06233901157975197 
0.4282754063606262 0.5275766253471375 0.044147998094558716 
