(QUERY): 'ISLAM' '12'
Negative Neutral Positive
0.6639543175697327 0.3070649206638336 0.028980735689401627 
0.4249708950519562 0.5364744067192078 0.03855464234948158 
0.6276369690895081 0.3580572307109833 0.01430573035031557 
0.46068739891052246 0.44032949209213257 0.09898308664560318 
0.5524731278419495 0.4131033718585968 0.03442354127764702 
0.5519376397132874 0.4146060347557068 0.033456265926361084 
0.5585299134254456 0.40730229020118713 0.03416779264807701 
0.5015155673027039 0.45948526263237 0.03899916261434555 
0.5040693879127502 0.45472508668899536 0.04120554029941559 
0.4782436490058899 0.47755053639411926 0.04420580342411995 
0.02939559891819954 0.28921520709991455 0.6813891530036926 
0.02126333862543106 0.2306387722492218 0.748097836971283 
0.8344539403915405 0.15316686034202576 0.012379162944853306 
0.6393760442733765 0.3347961902618408 0.02582773007452488 
0.5330254435539246 0.42386114597320557 0.043113384395837784 
0.5378039479255676 0.4193403422832489 0.0428556352853775 
0.6126380562782288 0.36210858821868896 0.02525332383811474 
0.5330254435539246 0.42386114597320557 0.043113384395837784 
0.5330254435539246 0.42386114597320557 0.043113384395837784 
0.6215717196464539 0.3508242666721344 0.027604032307863235 
0.5406976938247681 0.4139663577079773 0.045335981994867325 
0.5721657872200012 0.3853679597377777 0.04246625304222107 
0.5870842337608337 0.38232553005218506 0.030590182170271873 
0.6502774357795715 0.3276497423648834 0.02207285724580288 
0.701640784740448 0.2790662944316864 0.01929287612438202 
0.402863085269928 0.5201080441474915 0.07702896744012833 
0.5378039479255676 0.4193403422832489 0.0428556352853775 
0.5330254435539246 0.42386114597320557 0.043113384395837784 
0.6107375025749207 0.36366188526153564 0.02560063637793064 
0.07112699747085571 0.7139427065849304 0.21493040025234222 
0.5330254435539246 0.42386114597320557 0.043113384395837784 
0.4153463840484619 0.5350140333175659 0.04963957518339157 
0.5528679490089417 0.420138418674469 0.026993678882718086 
0.6064145565032959 0.36806589365005493 0.025519557297229767 
0.6064145565032959 0.36806589365005493 0.025519557297229767 
0.5953172445297241 0.3782476782798767 0.026435034349560738 
0.5953172445297241 0.3782476782798767 0.026435034349560738 
0.5695047974586487 0.3951047360897064 0.03539044409990311 
0.6126380562782288 0.36210858821868896 0.02525332383811474 
0.6126380562782288 0.36210858821868896 0.02525332383811474 
0.5210516452789307 0.43669211864471436 0.04225630685687065 
0.6064145565032959 0.36806589365005493 0.025519557297229767 
0.6064145565032959 0.36806589365005493 0.025519557297229767 
0.5828618407249451 0.3901393413543701 0.026998860761523247 
0.6364543437957764 0.3415756821632385 0.021970022469758987 
