(QUERY): 'ISLAM' '10'
Negative Neutral Positive
0.15000124275684357 0.8221957087516785 0.027803093194961548 
0.08619316667318344 0.6944933533668518 0.21931353211402893 
0.03664662688970566 0.6745468378067017 0.2888064980506897 
0.31322726607322693 0.6241664290428162 0.06260624527931213 
0.31322726607322693 0.6241664290428162 0.06260624527931213 
0.016853993758559227 0.5099045038223267 0.4732414782047272 
0.12661416828632355 0.6091783046722412 0.26420751214027405 
0.24036182463169098 0.7258131504058838 0.03382507711648941 
0.14327417314052582 0.7854790687561035 0.07124672085046768 
0.003352575469762087 0.15378111600875854 0.8428663611412048 
0.03140180930495262 0.7689090967178345 0.19968914985656738 
0.1909756064414978 0.7560951709747314 0.05292918533086777 
0.05589522421360016 0.8303342461585999 0.11377053707838058 
0.06935720145702362 0.831544041633606 0.09909876435995102 
0.11409249156713486 0.761301577091217 0.1246059313416481 
0.29163801670074463 0.6719689965248108 0.036392953246831894 
0.3547751307487488 0.6016983985900879 0.04352641478180885 
0.8883497714996338 0.10702846199274063 0.004621798638254404 
0.058952055871486664 0.6926028728485107 0.2484450787305832 
0.876118540763855 0.11638273298740387 0.007498831953853369 
0.8319913148880005 0.15800289809703827 0.010005760006606579 
0.33871719241142273 0.6116983294487 0.04958445951342583 
0.3572660982608795 0.6008760333061218 0.041857872158288956 
0.5839853286743164 0.37140658497810364 0.04460812732577324 
0.12717708945274353 0.7890095114707947 0.08381337672472 
0.2569316625595093 0.6913233995437622 0.05174491927027702 
0.8940683603286743 0.10126549750566483 0.004666157066822052 
0.3286720812320709 0.6269721984863281 0.04435567185282707 
0.30726730823516846 0.655988872051239 0.03674384579062462 
0.5323880314826965 0.4295838475227356 0.03802814707159996 
0.005596926901489496 0.30622926354408264 0.6881738305091858 
0.3982321619987488 0.556330144405365 0.04543769359588623 
0.8054479956626892 0.1845298856496811 0.010022131726145744 
0.07386700063943863 0.5664390921592712 0.3596939146518707 
0.18229180574417114 0.7905097007751465 0.027198543772101402 
0.0053577362559735775 0.0563439205288887 0.9382984042167664 
0.15000124275684357 0.8221957087516785 0.027803093194961548 
