(QUERY): 'ISLAM' '09'
Negative Neutral Positive
0.7611449360847473 0.2317572832107544 0.007097810972481966 
0.13759683072566986 0.6751330494880676 0.18727004528045654 
0.8571286797523499 0.13503704965114594 0.007834289222955704 
0.7289767861366272 0.2589242160320282 0.012098979204893112 
0.8471076488494873 0.1408703774213791 0.012021933682262897 
0.09406306594610214 0.5312730669975281 0.3746638894081116 
0.5857959389686584 0.37183210253715515 0.042371977120637894 
0.8849987983703613 0.10993773490190506 0.005063463002443314 
0.007054914720356464 0.3168390691280365 0.6761059761047363 
0.2533620595932007 0.6099803447723389 0.13665759563446045 
0.9125756621360779 0.08069703727960587 0.00672730291262269 
0.1680872142314911 0.750806450843811 0.08110638707876205 
0.722420871257782 0.2590274214744568 0.018551751971244812 
0.03839484602212906 0.7188628911972046 0.24274227023124695 
0.2271742820739746 0.6594909429550171 0.11333474516868591 
0.005500198341906071 0.3521926701068878 0.6423071622848511 
0.009359670802950859 0.5190322995185852 0.47160807251930237 
0.44802218675613403 0.44345298409461975 0.10852477699518204 
0.3362424373626709 0.626974880695343 0.03678270801901817 
0.014465078711509705 0.7359883785247803 0.24954652786254883 
0.833817183971405 0.16023027896881104 0.00595249654725194 
0.38822615146636963 0.5795623660087585 0.032211557030677795 
0.11617129296064377 0.7983586192131042 0.08547006547451019 
0.0694580227136612 0.8100141882896423 0.12052778154611588 
0.015563949942588806 0.5190362334251404 0.46539977192878723 
0.5699061155319214 0.38328811526298523 0.04680577665567398 
0.1409466713666916 0.798694908618927 0.06035841256380081 
0.1794111728668213 0.7653303742408752 0.055258434265851974 
0.14699232578277588 0.7904229164123535 0.06258472055196762 
0.14945964515209198 0.7922241687774658 0.05831625685095787 
0.11464080959558487 0.8455066680908203 0.039852574467659 
0.017507635056972504 0.4380636215209961 0.5444287061691284 
0.17377790808677673 0.7545645236968994 0.07165754586458206 
0.4824855625629425 0.4748058319091797 0.042708586901426315 
0.30977964401245117 0.6498776078224182 0.04034274071455002 
0.6383367776870728 0.3464513123035431 0.015212017111480236 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.018323194235563278 0.7087576985359192 0.2729191184043884 
0.772998034954071 0.2071235179901123 0.019878476858139038 
0.8982447385787964 0.09569494426250458 0.006060391198843718 
0.6802834868431091 0.30624401569366455 0.013472534716129303 
0.5153700709342957 0.45447495579719543 0.030154962092638016 
0.18010930716991425 0.6840781569480896 0.13581249117851257 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.07222926616668701 0.6844075918197632 0.24336309731006622 
0.010906485840678215 0.23853173851966858 0.7505617737770081 
0.2750145494937897 0.6897398233413696 0.03524559736251831 
0.16701017320156097 0.7266720533370972 0.10631770640611649 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.6880885362625122 0.2881532311439514 0.023758258670568466 
0.19681105017662048 0.7206030488014221 0.08258584141731262 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.3654918968677521 0.5893871188163757 0.045120932161808014 
0.7007964253425598 0.2839885354042053 0.015215053223073483 
0.4482938051223755 0.49274176359176636 0.058964528143405914 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.02373456209897995 0.9080464243888855 0.06821902096271515 
0.19501732289791107 0.7397575974464417 0.06522510200738907 
0.03413395583629608 0.40163454413414 0.5642315149307251 
0.30061182379722595 0.6433002352714539 0.05608789622783661 
0.25418102741241455 0.6754447817802429 0.07037417590618134 
0.015058144927024841 0.5815883874893188 0.40335342288017273 
0.6779295206069946 0.311855286359787 0.0102151557803154 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.6515780687332153 0.3319943845272064 0.0164275374263525 
0.5723377466201782 0.40377727150917053 0.023884959518909454 
0.09921292960643768 0.8467118740081787 0.05407525599002838 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.7824598550796509 0.20648136734962463 0.01105880830436945 
0.8095397353172302 0.18377840518951416 0.006681833881884813 
0.15965025126934052 0.8035023808479309 0.036847371608018875 
0.1659388542175293 0.7972179651260376 0.03684314340353012 
0.6116607785224915 0.36603784561157227 0.022301392629742622 
0.29008474946022034 0.6563913822174072 0.05352385342121124 
0.1198100596666336 0.8231434226036072 0.057046469300985336 
0.7804520130157471 0.21113687753677368 0.008411138318479061 
0.8961882591247559 0.09855210036039352 0.005259612575173378 
0.8674520254135132 0.1284884512424469 0.0040594893507659435 
0.31988728046417236 0.6469088792800903 0.03320379927754402 
0.20739956200122833 0.7032705545425415 0.08932981640100479 
0.7502672076225281 0.24106451869010925 0.008668212220072746 
0.0032465322874486446 0.07012920081615448 0.9266242384910583 
0.0034497848246246576 0.06563929468393326 0.9309109449386597 
0.05102653056383133 0.8533657193183899 0.09560776501893997 
0.7724179625511169 0.2199331521987915 0.007648914586752653 
0.25073450803756714 0.7161494493484497 0.03311603143811226 
0.018323194235563278 0.7087576985359192 0.2729191184043884 
0.492701917886734 0.44614195823669434 0.06115611642599106 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.1889442652463913 0.7239345908164978 0.08712116628885269 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.8042349219322205 0.18537864089012146 0.010386417619884014 
0.9481421709060669 0.049538154155015945 0.0023196288384497166 
0.43376582860946655 0.5339707136154175 0.032263483852148056 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.17499299347400665 0.7364968061447144 0.0885101780295372 
0.34359365701675415 0.5795707702636719 0.0768355280160904 
0.7042093873023987 0.2692657709121704 0.026524841785430908 
0.8330337405204773 0.15800020098686218 0.008966036140918732 
0.8589877486228943 0.13343597948551178 0.007576347794383764 
