(QUERY): 'ISLAM' '05'
Negative Neutral Positive
0.0031395473051816225 0.11235900968313217 0.8845014572143555 
0.3780898153781891 0.49416446685791016 0.12774567306041718 
0.44890812039375305 0.5258386731147766 0.02525321952998638 
0.024461906403303146 0.5844711661338806 0.39106690883636475 
0.023628033697605133 0.4749172329902649 0.501454770565033 
0.028165070340037346 0.8261582851409912 0.14567671716213226 
0.006924422457814217 0.40221071243286133 0.590864896774292 
0.7422318458557129 0.22525011003017426 0.03251800686120987 
0.16912701725959778 0.793469250202179 0.037403654307127 
0.4684147834777832 0.4121326804161072 0.11945252120494843 
0.627484142780304 0.3558548390865326 0.01666097529232502 
0.46977895498275757 0.5095049142837524 0.02071620523929596 
0.7803933620452881 0.20573925971984863 0.013867354020476341 
0.7330969572067261 0.24763783812522888 0.01926521211862564 
0.5801593661308289 0.4026395082473755 0.0172011386603117 
0.19711284339427948 0.7542293071746826 0.04865781590342522 
0.5768988728523254 0.40479522943496704 0.018305905163288116 
0.6625701785087585 0.3080001175403595 0.02942972257733345 
0.05934244394302368 0.7922624349594116 0.1483951061964035 
0.3355049192905426 0.6338383555412292 0.0306567195802927 
0.20711728930473328 0.7476288676261902 0.04525381326675415 
0.018973426893353462 0.8728058934211731 0.1082206666469574 
0.3094111680984497 0.653768002986908 0.03682081028819084 
0.2133149951696396 0.7182738184928894 0.06841117888689041 
0.034711893647909164 0.8505745530128479 0.11471349000930786 
0.16349925100803375 0.7649864554405212 0.07151425629854202 
0.37848615646362305 0.5492249131202698 0.07228894531726837 
0.518347978591919 0.45979270339012146 0.02185932733118534 
0.0719921737909317 0.7973498702049255 0.1306578665971756 
0.24731849133968353 0.6974472999572754 0.055234186351299286 
0.1608249396085739 0.7852240204811096 0.053951017558574677 
0.07073596119880676 0.8515792489051819 0.07768486440181732 
0.19675906002521515 0.6956334114074707 0.10760744661092758 
0.6582908630371094 0.3290063738822937 0.01270275842398405 
0.6334484815597534 0.33343541622161865 0.033116135746240616 
0.6482484936714172 0.33568087220191956 0.016070552170276642 
0.5089515447616577 0.4526940882205963 0.03835436701774597 
0.7375618815422058 0.23454520106315613 0.027892865240573883 
0.018973426893353462 0.8728058934211731 0.1082206666469574 
0.05873537436127663 0.7904685735702515 0.1507961004972458 
0.342765212059021 0.6204110980033875 0.03682370483875275 
0.11805807054042816 0.8035839200019836 0.07835795730352402 
0.05480097606778145 0.6561298370361328 0.28906914591789246 
0.005778261460363865 0.36869144439697266 0.6255302429199219 
0.02415415272116661 0.5601889491081238 0.41565683484077454 
0.9125163555145264 0.08130840212106705 0.006175215356051922 
0.894760012626648 0.1006920337677002 0.00454789400100708 
0.6514100432395935 0.3253690302371979 0.02322094328701496 
0.0719921737909317 0.7973498702049255 0.1306578665971756 
0.05934244394302368 0.7922624349594116 0.1483951061964035 
0.32923412322998047 0.6414070129394531 0.029358835890889168 
0.3509957194328308 0.5845720767974854 0.06443218886852264 
0.3612193465232849 0.60955411195755 0.029226522892713547 
0.009473455138504505 0.45406436920166016 0.5364621877670288 
0.21558153629302979 0.5953805446624756 0.18903788924217224 
0.02639816328883171 0.4985516369342804 0.4750502407550812 
0.8861580491065979 0.10972613841295242 0.0041157701052725315 
0.6243292689323425 0.3540697991847992 0.021600907668471336 
0.20065070688724518 0.7126243114471436 0.08672500401735306 
0.48090535402297974 0.49636268615722656 0.022732021287083626 
0.6469622850418091 0.33239349722862244 0.020644186064600945 
0.056783467531204224 0.7905486226081848 0.15266790986061096 
0.822844386100769 0.16825458407402039 0.008901065215468407 
0.7011008262634277 0.28195881843566895 0.016940349712967873 
0.5286251306533813 0.4237258732318878 0.047649044543504715 
0.570828914642334 0.4038170874118805 0.02535395510494709 
0.05934244394302368 0.7922624349594116 0.1483951061964035 
0.05934244394302368 0.7922624349594116 0.1483951061964035 
0.18800483644008636 0.7353594303131104 0.07663572579622269 
0.8989472389221191 0.09692332148551941 0.004129425156861544 
0.8714667558670044 0.12068148702383041 0.007851788774132729 
0.020013736560940742 0.43626824021339417 0.5437180399894714 
0.1708013117313385 0.80701744556427 0.022181276232004166 
0.3559113144874573 0.618465781211853 0.025622885674238205 
0.7971128821372986 0.193696528673172 0.00919059757143259 
0.8243972659111023 0.1671857088804245 0.008417018689215183 
0.8043196797370911 0.18303705751895905 0.012643230147659779 
0.5569120645523071 0.39813339710235596 0.044954556971788406 
0.5768988728523254 0.40479522943496704 0.018305905163288116 
0.012624784372746944 0.2704360783100128 0.7169391512870789 
0.06351955235004425 0.6730645298957825 0.2634158730506897 
0.08898837864398956 0.8627015352249146 0.04831003025174141 
0.8166589736938477 0.17322938144207 0.01011172216385603 
0.9010139107704163 0.09318285435438156 0.005803186446428299 
0.11712615936994553 0.7105880379676819 0.1722857505083084 
0.7112786173820496 0.2768208980560303 0.011900512501597404 
0.44026443362236023 0.5336349010467529 0.026100588962435722 
0.9581124782562256 0.039333440363407135 0.0025540711358189583 
0.1178601086139679 0.5581179261207581 0.32402199506759644 
0.05186770483851433 0.6791256666183472 0.269006609916687 
0.022731922566890717 0.8478521108627319 0.12941591441631317 
0.03001415729522705 0.3840324878692627 0.5859533548355103 
0.6330049633979797 0.34048229455947876 0.026512734591960907 
0.47064754366874695 0.511885404586792 0.017467021942138672 
0.9437968730926514 0.05293432995676994 0.003268897533416748 
0.12293673306703568 0.851317286491394 0.025746049359440804 
0.3354780972003937 0.6080523133277893 0.056469619274139404 
0.4115205705165863 0.3618830740451813 0.22659634053707123 
0.29189401865005493 0.6757268309593201 0.032379161566495895 
0.8687711358070374 0.12511278688907623 0.006116020027548075 
0.11104633659124374 0.8235374093055725 0.06541620194911957 
0.3164879381656647 0.41751420497894287 0.26599782705307007 
0.049023982137441635 0.8829363584518433 0.0680396631360054 
0.2156466543674469 0.7508400082588196 0.03351333364844322 
0.08005695790052414 0.8751585483551025 0.044784463942050934 
0.16960382461547852 0.8034014701843262 0.0269946176558733 
0.3551323413848877 0.5887492895126343 0.05611838027834892 
0.491315096616745 0.48713231086730957 0.021552564576268196 
0.49755144119262695 0.4684912860393524 0.033957283943891525 
0.5040589570999146 0.4677751958370209 0.02816583774983883 
0.0757363960146904 0.8194375038146973 0.10482604056596756 
0.5768988728523254 0.40479522943496704 0.018305905163288116 
0.5768988728523254 0.40479522943496704 0.018305905163288116 
0.8114579319953918 0.17392462491989136 0.01461751013994217 
0.41824233531951904 0.49343764781951904 0.08832003176212311 
0.770585298538208 0.2140832245349884 0.015331474132835865 
0.948663055896759 0.047912731766700745 0.0034242463298141956 
0.44893866777420044 0.4917733073234558 0.059287987649440765 
0.06252069026231766 0.6005628108978271 0.3369165360927582 
0.013049635104835033 0.7637278437614441 0.22322256863117218 
0.7104537487030029 0.26732373237609863 0.02222253568470478 
0.24385449290275574 0.6004534959793091 0.15569202601909637 
0.8524627685546875 0.14250031113624573 0.005036902613937855 
0.7981920838356018 0.18703490495681763 0.014772973023355007 
0.888388991355896 0.10583452880382538 0.0057763876393437386 
0.6919999718666077 0.29962053894996643 0.00837942585349083 
0.03831327706575394 0.6231917142868042 0.3384949862957001 
